Altium Designer Pick and Place Locations
D:\payload_satellite\hw\SpaceLiin_Satellite_4U_Laser_Internal_External_V1.1.0\01_DESIGN\SpaceLiin_Satellite_4U_Laser_Internal_External_V1.1.0\Project Outputs for Satellite_4U_Laser_Int_Ext_V110\Pick Place for Satellite_4U_Laser_Int_Ext_V11.csv

========================================================================================================================
File Design Information:

Date:       11-08-26
Time:       18:45
Revision:   cfbf6caf91a756058a775e516fb2a50a1abe9986
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"D31","1N4148W-TP","BottomLayer","SOD23","14.3140","34.0320","90","1N4148W-TP"
"D29","1N4148W-TP","BottomLayer","SOD23","14.3140","40.5320","90","1N4148W-TP"
"D28","1N4148W-TP","BottomLayer","SOD23","23.6440","40.5320","90","1N4148W-TP"
"D27","1N4148W-TP","BottomLayer","SOD23","32.9740","40.5320","90","1N4148W-TP"
"D26","1N4148W-TP","BottomLayer","SOD23","42.3040","40.5320","90","1N4148W-TP"
"D25","1N4148W-TP","BottomLayer","SOD23","23.6440","47.0320","90","1N4148W-TP"
"D24","1N4148W-TP","BottomLayer","SOD23","32.9740","47.0320","90","1N4148W-TP"
"D23","1N4148W-TP","BottomLayer","SOD23","14.3140","47.0320","90","1N4148W-TP"
"D22","1N4148W-TP","BottomLayer","SOD23","42.3040","47.0320","90","1N4148W-TP"
"D21","1N4148W-TP","BottomLayer","SOD23","14.3140","53.5320","90","1N4148W-TP"
"D20","1N4148W-TP","BottomLayer","SOD23","23.6440","53.5320","90","1N4148W-TP"
"D19","1N4148W-TP","BottomLayer","SOD23","32.9740","53.5320","90","1N4148W-TP"
"D18","1N4148W-TP","BottomLayer","SOD23","42.3040","53.5320","90","1N4148W-TP"
"D17","1N4148W-TP","BottomLayer","SOD23","23.6440","60.0320","90","1N4148W-TP"
"D16","1N4148W-TP","BottomLayer","SOD23","32.9740","60.0320","90","1N4148W-TP"
"D15","1N4148W-TP","BottomLayer","SOD23","14.3140","60.0320","90","1N4148W-TP"
"D14","1N4148W-TP","BottomLayer","SOD23","42.3040","60.0320","90","1N4148W-TP"
"D12","1N4148W-TP","BottomLayer","SOD23","23.6440","66.5320","90","1N4148W-TP"
"D11","1N4148W-TP","BottomLayer","SOD23","32.9740","66.5320","90","1N4148W-TP"
"D10","1N4148W-TP","BottomLayer","SOD23","42.3040","66.5320","90","1N4148W-TP"
"D9","S2303","BottomLayer","SOT23-3-132","54.1800","9.9790","180","S2303"
"D8","S2303","BottomLayer","SOT23-3-132","71.6216","28.8478","270","S2303"
"D7","S2303","BottomLayer","SOT23-3-132","71.6216","25.4003","270","S2303"
"D6","S2303","BottomLayer","SOT23-3-132","71.6216","21.9528","270","S2303"
"D5","S2303","BottomLayer","SOT23-3-132","71.6216","18.5053","270","S2303"
"D4","S2303","BottomLayer","SOT23-3-132","71.6216","15.0578","270","S2303"
"D3","LED_RED","BottomLayer","LED_0603","26.6480","4.3900","0",""
"D2","LED_YELLOW","BottomLayer","LED_0603","32.8840","4.3900","0",""
"C55","0.22uF/25V","BottomLayer","CAP_C_1608X80","45.9215","39.8360","180","CAP"
"C53","0.22uF/25V","BottomLayer","CAP_C_1608X80","45.9215","55.4990","180","CAP"
"C51","0.22uF/25V","BottomLayer","CAP_C_1608X80","69.9000","37.4000","90","CAP"
"C49","0.22uF/25V","BottomLayer","CAP_C_1608X80","45.9215","70.8899","180","CAP"
"C43","0.22uF/25V","BottomLayer","CAP_C_1608X80","46.6580","14.6810","0","CAP"
"C33","0.22uF/25V","BottomLayer","CAP_C_1608X80","35.1720","8.5030","0","CAP"
"C26","0.22uF/25V","BottomLayer","CAP_C_1608X80","71.2470","68.9117","180","CAP"
"C25","0.22uF/25V","BottomLayer","CAP_C_1608X80","71.2470","65.5379","0","CAP"
"C22","2200pF/50V","BottomLayer","CAP_C_1608X80","37.6962","24.9847","270","CAP"
"C21","47uF/20V","BottomLayer","CAP_TANT_2312","18.9420","21.1850","0","TAJC476K020RNJ"
"C19","47uF/20V","BottomLayer","CAP_TANT_2312","19.6000","5.8000","0","TAJC476K020RNJ"
"C18","47uF/20V","BottomLayer","CAP_TANT_2312","9.6710","6.4150","180","TAJC476K020RNJ"
"C17","47uF/20V","BottomLayer","CAP_TANT_2312","19.7390","27.3812","90","TAJC476K020RNJ"
"C16","0.22uF/25V","BottomLayer","CAP_C_1608X80","71.2470","73.0855","0","CAP"
"C10","0.22uF/25V","BottomLayer","CAP_C_1608X80","35.1182","21.0476","0","CAP"
"C9","470pF/50V","BottomLayer","CAP_C_1608X80","27.7902","26.2546","270","CAP"
"C5","0.22uF/25V","BottomLayer","CAP_C_1608X80","17.4949","9.0055","180","CAP"
"C4","0.22uF/25V","BottomLayer","CAP_C_1608X80","11.5988","3.4000","0","CAP"
"C3","47uF/20V","BottomLayer","CAP_TANT_2312","15.2400","27.3812","90","TAJC476K020RNJ"
"C2","0.22uF/25V","BottomLayer","CAP_C_1608X80","12.0000","27.8000","270","CAP"
"C1","0.01uF/16V","BottomLayer","CAP_C_1608X80","4.2166","24.3175","180","CAP"
